id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:dewlap
5302719,511c953a-8890-4e5c-876e-e621e340efa3,2017-03-13 11:26:25 PM EDT,2017-03-13,2017-03-14 03:26:25 +0000,Eastern Time (US & Canada),421676,ricardoleyba,,2017-03-14 03:27:20 +0000,2018-09-12 13:13:35 +0000,research,,https://www.inaturalist.org/observations/5302719,https://static.inaturalist.org/photos/6564740/medium.jpeg,,"",,4,0,false,2,"16300-16398 Cammi Lane Weston, FL 33326",26.1126743,-80.3698667,29,,,,29,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
5308364,88847a62-f57a-4833-8b8c-a1c4456feaf4,Tue Mar 14 2017 15:20:54 GMT-0400 (EDT),2017-03-14,2017-03-14 19:20:54 +0000,Eastern Time (US & Canada),300840,slr4me,,2017-03-14 22:40:33 +0000,2018-09-12 13:13:00 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/5308364,https://inaturalist-open-data.s3.amazonaws.com/photos/6573132/medium.jpg,,"",,4,0,false,3,"West Lake Park, Hollywood, FL, US",26.0381666667,-80.1192471667,,,,,,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
5426622,f144c1f4-77e3-4e2a-8078-e05ef50481e0,2017-03-22 13:13:52,2017-03-22,2017-03-22 17:13:52 +0000,Eastern Time (US & Canada),420863,alessandra101,,2017-03-22 17:22:30 +0000,2018-09-10 17:57:15 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/5426622,https://inaturalist-open-data.s3.amazonaws.com/photos/6674111/medium.jpeg,,"","",4,0,false,,"Broward County, US-FL, US",26.1051638889,-80.3941194444,,,,,,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
5489210,ad5c0218-5fd9-4dd3-a904-2665730d5da7,2017-03-25,2017-03-25,,Eastern Time (US & Canada),428643,christastrophe,,2017-03-28 16:36:59 +0000,2019-09-14 04:08:48 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/5489210,https://inaturalist-open-data.s3.amazonaws.com/photos/6762212/medium.png,,"","",4,0,false,,"Broward County, US-FL, US",26.119808,-80.169818,14077,,,,14077,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
5498724,bd614fda-ad33-4a39-b6eb-69aa542f695b,Wed Mar 29 2017 10:07:34 GMT-0400 (EDT),2017-03-29,2017-03-29 14:07:34 +0000,Eastern Time (US & Canada),435832,shelbycc,,2017-03-29 14:07:49 +0000,2018-09-07 11:27:16 +0000,research,,https://www.inaturalist.org/observations/5498724,https://static.inaturalist.org/photos/6776800/medium.jpg,,"",,3,0,false,3,"18130 SW 50th Ct, Southwest Ranches, FL, US",26.0560740112,-80.3901337647,5,,,,5,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
5498743,494496d1-91bc-49ae-a3d3-04431334a02b,Wed Mar 29 2017 10:12:47 GMT-0400 (EDT),2017-03-29,2017-03-29 14:12:47 +0000,Eastern Time (US & Canada),435832,shelbycc,,2017-03-29 14:12:55 +0000,2018-09-07 11:27:08 +0000,research,,https://www.inaturalist.org/observations/5498743,https://static.inaturalist.org/photos/6776863/medium.jpg,,"",,3,0,false,3,"18130 SW 50th Ct, Southwest Ranches, FL, US",26.0561141605,-80.3900982254,5,,,,5,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
6220954,6d7cd531-ac7e-4d4f-82f6-497621b4008b,2017-05-09 11:19:00 AM EDT,2017-05-09,2017-05-09 15:19:00 +0000,Eastern Time (US & Canada),386070,steveexplore,Steve DeGrace,2017-05-15 15:21:30 +0000,2018-08-01 12:27:14 +0000,research,CC-BY,https://www.inaturalist.org/observations/6220954,https://inaturalist-open-data.s3.amazonaws.com/photos/7815897/medium.jpeg,,"",,3,0,false,2,Broward County FL,26.1311040816,-80.493493862,132084,,,,132084,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
6538651,4a511453-a0cc-4e87-aff3-18cb270e31ea,Wed Jun 07 2017 15:26:55 GMT-0400 (EDT),2017-06-07,2017-06-07 19:26:55 +0000,Eastern Time (US & Canada),207448,micmatt,"",2017-06-07 19:27:06 +0000,2018-07-22 18:35:40 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/6538651,https://inaturalist-open-data.s3.amazonaws.com/photos/8286422/medium.jpg,,"",,2,0,false,3,"3275 W Hillsboro Blvd, Deerfield Beach, FL, US",26.3184465654,-80.1475553681,10,,,,10,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
6614562,d6d8c9ed-ee9b-4631-8d36-7e86b296ed4e,2017-06-12,2017-06-12,,Hawaii,363007,eridanxharahi,Eridan Xharahi,2017-06-12 23:51:39 +0000,2023-07-06 16:28:48 +0000,research,CC-BY,https://www.inaturalist.org/observations/6614562,https://inaturalist-open-data.s3.amazonaws.com/photos/8401474/medium.jpg,,"","",2,0,false,,fort lauderdale,26.145699,-80.105438,2852,,,,2852,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
6686231,46808134-fe71-4bf7-847d-2050699153cb,2017/06/14 7:47 PM HST,2017-06-14,2017-06-15 05:47:00 +0000,Hawaii,363007,eridanxharahi,Eridan Xharahi,2017-06-17 01:26:08 +0000,2023-07-08 12:17:23 +0000,research,CC-BY,https://www.inaturalist.org/observations/6686231,https://inaturalist-open-data.s3.amazonaws.com/photos/8476983/medium.jpeg,,"",,3,0,false,,"East Fort Lauderdale, Fort Lauderdale, FL, USA",26.1503807098,-80.1032924652,61,,,,61,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
6686233,e539c504-c3f0-4cbc-a233-70b6c8691e3a,2017/06/14 8:15 PM HST,2017-06-14,2017-06-15 06:15:00 +0000,Hawaii,363007,eridanxharahi,Eridan Xharahi,2017-06-17 01:26:09 +0000,2023-07-08 12:17:34 +0000,research,CC-BY,https://www.inaturalist.org/observations/6686233,https://inaturalist-open-data.s3.amazonaws.com/photos/8476991/medium.jpeg,,"",,2,0,false,,"East Fort Lauderdale, Fort Lauderdale, FL, USA",26.1445251358,-80.1047086716,61,,,,61,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
6694282,0c322d70-dbf5-4d89-98dd-75f1103f9a44,Sat Jun 17 2017 15:49:17 GMT-0400 (EDT),2017-06-17,2017-06-17 19:49:17 +0000,Eastern Time (US & Canada),181426,hdliv,Dail Laughinghouse,2017-06-17 19:50:20 +0000,2023-04-19 21:02:57 +0000,research,,https://www.inaturalist.org/observations/6694282,https://static.inaturalist.org/photos/8489308/medium.jpg,,"",,5,0,false,3,"851 NW 85th Ter, Plantation, FL, US",26.1334111667,-80.26352,,,,,,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
6720823,62956ac3-a31c-448a-9197-4b034a583747,Mon Jun 19 2017 16:45:34 GMT-0400 (EDT),2017-06-19,2017-06-19 20:45:34 +0000,Eastern Time (US & Canada),504409,animalhouse,,2017-06-19 20:45:41 +0000,2025-06-24 14:45:56 +0000,research,,https://www.inaturalist.org/observations/6720823,https://static.inaturalist.org/photos/8530085/medium.jpg,,"",,3,0,false,3,"1401 SW 1st Ave, Fort Lauderdale, FL, US",26.1041062558,-80.1440718491,10,,,,10,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
6726071,0bb42c99-ed1a-415c-9d86-5982545a6dc1,2015/05/19 10:06 PM EDT,2015-05-19,2015-05-20 02:06:00 +0000,Eastern Time (US & Canada),8917,michiko,Michiko,2017-06-20 03:36:14 +0000,2018-07-22 18:32:27 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/6726071,https://inaturalist-open-data.s3.amazonaws.com/photos/8537996/medium.jpg,,"",,3,0,false,,"Broward County, FL, USA",26.228658317,-80.2980986237,7,,,,7,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
6836161,4a8264c9-da1e-4e0f-b2f5-df8d23a0ab72,Tue Jun 27 2017 19:59:45 GMT-0400 (EDT),2017-06-27,2017-06-27 23:59:45 +0000,Eastern Time (US & Canada),504409,animalhouse,,2017-06-28 16:47:51 +0000,2017-11-03 17:14:24 +0000,research,,https://www.inaturalist.org/observations/6836161,https://static.inaturalist.org/photos/8705567/medium.jpg,,"",,3,0,false,3,"1830 S Ocean Dr, Hallandale Beach, FL, US",25.9852923241,-80.1175948862,357,,,,357,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
6837994,c5ff7cb5-09c7-411a-9345-52bff7e036a9,2017/06/26 8:51 PM HST,2017-06-26,2017-06-27 06:51:00 +0000,Hawaii,363007,eridanxharahi,Eridan Xharahi,2017-06-28 19:41:00 +0000,2023-07-06 16:36:59 +0000,research,CC-BY,https://www.inaturalist.org/observations/6837994,https://inaturalist-open-data.s3.amazonaws.com/photos/8707266/medium.jpeg,,"",,3,0,false,,"East Fort Lauderdale, Fort Lauderdale, FL, USA",26.1426265054,-80.1047515869,122,,,,122,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
6838343,24830622-f5f2-48a0-bd52-34b2587eed42,2017/06/26 10:36 PM HST,2017-06-26,2017-06-27 08:36:00 +0000,Hawaii,363007,eridanxharahi,Eridan Xharahi,2017-06-28 20:17:23 +0000,2025-06-24 14:46:05 +0000,research,CC-BY,https://www.inaturalist.org/observations/6838343,https://inaturalist-open-data.s3.amazonaws.com/photos/8708939/medium.jpeg,,"",,2,0,false,,"East Fort Lauderdale, Fort Lauderdale, FL, USA",26.1492526355,-80.1047515869,122,,,,122,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
6896435,76977c71-78d6-4038-9c98-1f8b8daa419c,2017-07-02 2:30:00 PM EDT,2017-07-02,2017-07-02 18:30:00 +0000,Eastern Time (US & Canada),522207,rchlkr,Rebecca,2017-07-03 02:06:27 +0000,2017-11-03 17:14:28 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/6896435,https://inaturalist-open-data.s3.amazonaws.com/photos/8799664/medium.jpeg,,"",,3,0,false,2,"3126-3214 Southwest 4th Avenue Fort Lauderdale, FL 33315",26.0846530702,-80.146216191,516,,,,516,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
6970270,955d2d8c-d411-47eb-94c1-daa2b2c0f49e,2017/07/01 7:05 AM CDT,2017-07-01,2017-07-01 12:05:00 +0000,Central Time (US & Canada),22312,beschwar,Benjamin Schwartz,2017-07-08 19:54:03 +0000,2018-07-21 23:12:51 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/6970270,https://inaturalist-open-data.s3.amazonaws.com/photos/8915791/medium.jpeg,,"",,3,0,false,,"East Fort Lauderdale, Fort Lauderdale, FL, USA",26.1434470477,-80.104907155,4,,,,4,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
6970271,a3b1b206-5e08-4045-9572-d9a0cd746bfe,2017/07/01 7:05 AM CDT,2017-07-01,2017-07-01 12:05:00 +0000,Central Time (US & Canada),22312,beschwar,Benjamin Schwartz,2017-07-08 19:54:03 +0000,2018-03-26 18:38:48 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/6970271,https://inaturalist-open-data.s3.amazonaws.com/photos/8915793/medium.jpeg,,"",,2,0,false,,"East Fort Lauderdale, Fort Lauderdale, FL, USA",26.1448413995,-80.104649663,8,,,,8,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
6970307,617862da-bd2e-4707-b534-f7e01dd4c611,2017/07/01 9:32 AM CDT,2017-07-01,2017-07-01 14:32:00 +0000,Central Time (US & Canada),22312,beschwar,Benjamin Schwartz,2017-07-08 19:54:28 +0000,2018-03-26 18:12:35 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/6970307,https://inaturalist-open-data.s3.amazonaws.com/photos/8915928/medium.jpeg,,"",,3,0,false,,"East Fort Lauderdale, Fort Lauderdale, FL, USA",26.1522063033,-80.103472173,4,,,,4,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
6981316,16e60b35-a89c-4f14-a01e-9c3a04026447,2017/07/04 12:11 PM CDT,2017-07-04,2017-07-04 17:11:00 +0000,Central Time (US & Canada),22312,beschwar,Benjamin Schwartz,2017-07-09 16:43:04 +0000,2018-03-26 03:51:15 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/6981316,https://inaturalist-open-data.s3.amazonaws.com/photos/8923437/medium.jpg,,"",,3,0,false,,"Coconut Creek, FL, USA",26.2287187888,-80.1880663633,8,,,,8,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
7284422,031f15dc-8309-4610-8de4-92bfa691ce71,Fri Jul 28 2017 10:34:45 GMT-0400 (EDT),2017-07-28,2017-07-28 14:34:45 +0000,Eastern Time (US & Canada),422174,msternadel,,2017-07-30 22:09:38 +0000,2017-11-03 17:14:43 +0000,research,,https://www.inaturalist.org/observations/7284422,https://static.inaturalist.org/photos/9420528/medium.jpg,,"",,2,0,false,3,"1541 SW 55th Ave, Plantation, FL, US",26.1017522237,-80.2235814092,50,,,,50,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
7284465,da0629ea-01a5-44be-a01b-5fc32773342d,Fri Jul 28 2017 10:42:11 GMT-0400 (EDT),2017-07-28,2017-07-28 14:42:11 +0000,Eastern Time (US & Canada),422174,msternadel,,2017-07-30 22:11:39 +0000,2017-11-03 17:14:42 +0000,research,,https://www.inaturalist.org/observations/7284465,https://static.inaturalist.org/photos/9420557/medium.jpg,,"",,2,0,false,3,"1520 SW 56th Ave, Plantation, FL, US",26.102161533,-80.2236975823,357,,,,357,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
7808842,68e12327-4fc2-4a9f-9778-15b77699118d,Wed Sep 06 2017 13:45:13 GMT-0400 (EDT),2017-09-06,2017-09-06 17:45:13 +0000,Eastern Time (US & Canada),617162,julian28,Julian Pino,2017-09-06 17:45:23 +0000,2018-03-26 04:41:32 +0000,research,,https://www.inaturalist.org/observations/7808842,https://static.inaturalist.org/photos/10271043/medium.jpg,,"",,3,0,false,3,"Holland Park, Hollywood, FL, US",26.0199782253,-80.119766174,5,,,,5,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
7859200,c125d013-2649-49c3-8621-4fc0bb93854f,Mon Sep 04 2017 09:16:03 GMT-0400 (EDT),2017-09-04,2017-09-04 13:16:03 +0000,Eastern Time (US & Canada),43255,juddpatterson,Judd Patterson,2017-09-10 11:53:18 +0000,2018-03-01 16:31:39 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/7859200,https://static.inaturalist.org/photos/10352868/medium.jpg,,"",,2,0,false,3,"9450 Live Oak Pl, Davie, FL, US",26.0942943162,-80.2790670936,5,,,,5,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
8024468,a7d8afc4-501b-492a-b23b-29fef430b939,2017-09-20 3:30:00 pm GMT-04:00,2017-09-20,2017-09-20 11:30:00 +0000,Abu Dhabi,638696,catie5,Catie Gutmann Roberts,2017-09-21 15:25:14 +0000,2022-02-18 15:01:16 +0000,research,,https://www.inaturalist.org/observations/8024468,https://static.inaturalist.org/photos/10623519/medium.jpg,,"",,3,0,false,2,"1656-1662 SE 15th Ave, Fort Lauderdale, FL 33316, USA",26.1011104584,-80.1275024414,,,,,,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
8153088,8a810686-db41-45d0-8804-3b8c823369c9,2017-09-28 11:02:55 AM EDT,2017-09-28,2017-09-28 15:02:55 +0000,Eastern Time (US & Canada),270178,jlevente,Levente Juhász,2017-09-28 15:04:31 +0000,2017-11-03 17:14:56 +0000,research,CC-BY,https://www.inaturalist.org/observations/8153088,https://inaturalist-open-data.s3.amazonaws.com/photos/10793986/medium.jpeg,,"",,2,0,false,2,"3200 College Ave, Davie, FL 33317, USA",26.0826320648,-80.2381134033,,,,,,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
8577147,b86e6fbf-4ab3-4410-bbe6-fd89f1a9d944,Fri Oct 27 2017 10:55:17 GMT-0400 (EDT),2017-10-27,2017-10-27 14:55:17 +0000,Eastern Time (US & Canada),675974,northeasthigh1241,,2017-10-27 17:13:43 +0000,2017-10-28 14:58:07 +0000,research,,https://www.inaturalist.org/observations/8577147,https://static.inaturalist.org/photos/11459644/medium.jpg,,"",,2,0,false,3,"Northeast High School, Oakland Park, FL, US",26.195895,-80.13655,0,,,,0,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
8661319,3f85d511-6d2f-447c-850d-a49257b4c17e,Wed Nov 01 2017 17:31:15 GMT-0400 (EDT),2017-11-01,2017-11-01 21:31:15 +0000,Eastern Time (US & Canada),644978,katushya,"",2017-11-03 01:30:36 +0000,2018-06-27 12:10:44 +0000,research,CC-BY-ND,https://www.inaturalist.org/observations/8661319,https://inaturalist-open-data.s3.amazonaws.com/photos/11600349/medium.jpg,,"","",4,0,false,3,"26°19'12.4""N 80°06'47.8""W",26.320111,-80.113278,2575,,,,2575,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
8700776,ae1bff7d-8245-4ccc-a749-f3b44684eab3,Sun Nov 05 2017 13:19:56 GMT-0500 (EST),2017-11-05,2017-11-05 18:19:56 +0000,Eastern Time (US & Canada),675974,northeasthigh1241,,2017-11-05 23:57:26 +0000,2017-12-05 13:42:49 +0000,research,,https://www.inaturalist.org/observations/8700776,https://static.inaturalist.org/photos/11665171/medium.jpg,,"",,2,0,false,3,"1580 N University Dr, Coral Springs, FL, US",26.2501966667,-80.253975,5,,,,5,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
8700792,db3a11f3-4743-47cc-bf25-1b124ec8337c,Sun Nov 05 2017 13:20:01 GMT-0500 (EST),2017-11-05,2017-11-05 18:20:01 +0000,Eastern Time (US & Canada),675974,northeasthigh1241,,2017-11-05 23:58:14 +0000,2017-12-05 13:42:25 +0000,research,,https://www.inaturalist.org/observations/8700792,https://static.inaturalist.org/photos/11665200/medium.jpg,,"",,2,0,false,3,"1580 N University Dr, Coral Springs, FL, US",26.2501966667,-80.253975,5,,,,5,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
8721382,15ad4118-bd98-44dc-a28d-2f2df75ae8cf,Tue Nov 07 2017 11:44:33 GMT-0500 (EST),2017-11-07,2017-11-07 16:44:33 +0000,Eastern Time (US & Canada),697115,zoelizhernandez,"",2017-11-07 16:44:37 +0000,2025-06-24 14:51:51 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/8721382,https://inaturalist-open-data.s3.amazonaws.com/photos/11698235/medium.jpg,,"",,3,0,false,3,"Sunset School, Fort Lauderdale, FL, US",26.1020342297,-80.1968481098,16,,,,16,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
8721873,2ecdd34f-cd4c-430b-9a5b-fb75cee3ac7a,2017-09-04 1:40:00 PM EDT,2017-09-04,2017-09-04 17:40:00 +0000,Eastern Time (US & Canada),675974,northeasthigh1241,,2017-11-07 17:32:22 +0000,2017-12-05 13:42:18 +0000,research,,https://www.inaturalist.org/observations/8721873,https://static.inaturalist.org/photos/11699003/medium.jpeg,,"",an anole with a red head,2,0,false,2,"6900-6942 NW 69th Ave, Tamarac, FL 33321, USA",26.2168950647,-80.2436983958,129,,,,129,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
8739698,f2cfd9f5-8c57-4a6d-8776-fab8e3c3d665,2017-11-09 7:44:32 AM EST,2017-11-09,2017-11-09 12:44:32 +0000,Eastern Time (US & Canada),675974,northeasthigh1241,,2017-11-09 15:04:27 +0000,2017-12-05 13:42:05 +0000,research,,https://www.inaturalist.org/observations/8739698,https://static.inaturalist.org/photos/11730133/medium.jpeg,,"",,3,0,false,2,"730-768 NE 56th St, Oakland Park, FL 33334, USA",26.1957638571,-80.136091187,258,,,,258,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
8739701,6e079c4f-78fe-47e0-9b86-19936ec22902,2017-11-09 7:45:14 AM EST,2017-11-09,2017-11-09 12:45:14 +0000,Eastern Time (US & Canada),675974,northeasthigh1241,,2017-11-09 15:05:04 +0000,2018-02-10 23:06:20 +0000,research,,https://www.inaturalist.org/observations/8739701,https://static.inaturalist.org/photos/11730144/medium.jpeg,,"",this anole had a dewlap,3,0,false,2,"730-768 NE 56th St, Oakland Park, FL 33334, USA",26.19581861,-80.136139467,129,,,,129,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
8740724,03dc3043-d159-4663-abce-4cb331349cb5,Thu Nov 09 2017 06:52:27 GMT-0500 (EST),2017-11-09,2017-11-09 11:52:27 +0000,Eastern Time (US & Canada),675974,northeasthigh1241,,2017-11-09 17:06:38 +0000,2017-12-05 13:41:08 +0000,research,,https://www.inaturalist.org/observations/8740724,https://static.inaturalist.org/photos/11731827/medium.jpg,,"",,3,0,false,3,"Northeast High School, Oakland Park, FL, US",26.19547,-80.1358945,10,,,,10,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
8755148,c9aa8261-d11d-4509-8530-ad9c99ff4cd7,2017-11-10 5:00:57 PM EST,2017-11-10,2017-11-10 22:00:57 +0000,Eastern Time (US & Canada),675974,northeasthigh1241,,2017-11-10 23:29:20 +0000,2025-06-24 14:51:56 +0000,research,,https://www.inaturalist.org/observations/8755148,https://static.inaturalist.org/photos/11755434/medium.jpeg,,"",The coloration on this anole had orange tones.,4,0,false,2,"8111-8113 NW 75th Ave, Tamarac, FL 33321, USA",26.224215957,-80.251375213,258,,,,258,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
8755182,b14a1b03-698f-4caf-b8ef-b67e794b375d,2017-11-10 5:01:32 PM EST,2017-11-10,2017-11-10 22:01:32 +0000,Eastern Time (US & Canada),675974,northeasthigh1241,,2017-11-10 23:32:36 +0000,2025-06-24 14:51:57 +0000,research,,https://www.inaturalist.org/observations/8755182,https://static.inaturalist.org/photos/11755485/medium.jpeg,,"",Had some orange tones in coloration.,4,0,false,2,"8112 NW 75th Ave, Tamarac, FL 33321, USA",26.2244640893,-80.251129455,1032,,,,1032,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
8755202,4887b3da-2462-4690-aa9f-f11f31344467,2017-11-10 5:02:27 PM EST,2017-11-10,2017-11-10 22:02:27 +0000,Eastern Time (US & Canada),675974,northeasthigh1241,,2017-11-10 23:34:59 +0000,2017-12-05 13:40:27 +0000,research,,https://www.inaturalist.org/observations/8755202,https://static.inaturalist.org/photos/11755521/medium.jpeg,,"",,3,0,false,2,"8114 NW 75th Ave, Tamarac, FL 33321, USA",26.224658384,-80.251126103,1032,,,,1032,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
8755246,882d9b03-2577-4f79-8e79-c1f2a22bf55a,2017-11-10 4:49:32 PM EST,2017-11-10,2017-11-10 21:49:32 +0000,Eastern Time (US & Canada),675974,northeasthigh1241,,2017-11-10 23:42:31 +0000,2025-06-24 14:51:58 +0000,research,,https://www.inaturalist.org/observations/8755246,https://static.inaturalist.org/photos/11755614/medium.jpeg,,"",Dark coloration with bright markings and red head.,2,0,false,2,"7403-7407 NW 79th St, Tamarac, FL 33321, USA",26.2196327834,-80.248423777,1032,,,,1032,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
