id,observed_on,year,scientific_name,common_name,quality_grade,latitude,longitude,place_guess,url
15956121,2018-08-27,2018,Lycorma delicatula,Spotted Lanternfly,research,40.0458833333,-75.6513533333,"201 Concord Ave, Exton, PA, US",https://www.inaturalist.org/observations/15956121
15986840,2018-08-28,2018,Lycorma delicatula,Spotted Lanternfly,research,40.3135529627,-75.3638733924,"671 Allentown Rd, Telford, PA, US",https://www.inaturalist.org/observations/15986840
15991319,2018-08-18,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1998023987,-75.7848510742,"865 Park Rd, Elverson, PA 19520, USA",https://www.inaturalist.org/observations/15991319
16009277,2018-08-29,2018,Lycorma delicatula,Spotted Lanternfly,research,40.2094713925,-75.3336362635,"2200–2236 S Valley Forge Rd, Lansdale, PA, US",https://www.inaturalist.org/observations/16009277
16013001,2018-08-29,2018,Lycorma delicatula,Spotted Lanternfly,research,40.636525,-75.3883833333,"Bethlehem, PA, USA",https://www.inaturalist.org/observations/16013001
16038475,2018-08-30,2018,Lycorma delicatula,Spotted Lanternfly,research,40.636495,-75.3887166667,"Monocacy Park, Bethlehem, PA, US",https://www.inaturalist.org/observations/16038475
16038562,2018-08-30,2018,Lycorma delicatula,Spotted Lanternfly,research,40.6331116667,-75.38787,"1437–1451 Schoenersville Rd, Bethlehem, PA, US",https://www.inaturalist.org/observations/16038562
16057894,2018-08-24,2018,Lycorma delicatula,Spotted Lanternfly,research,40.2099829882,-75.2797190845,"100 Pennsylvania Ave, North Wales, PA 19454, USA",https://www.inaturalist.org/observations/16057894
16102274,2018-09-01,2018,Lycorma delicatula,Spotted Lanternfly,research,40.0957971667,-75.6039283333,"1458 Dogwood Ln, Chester Springs, PA, US",https://www.inaturalist.org/observations/16102274
16103312,2018-09-01,2018,Lycorma delicatula,Spotted Lanternfly,research,40.6291083333,-75.3846283333,"Moravian College North, Bethlehem, PA, US",https://www.inaturalist.org/observations/16103312
16111513,2018-09-01,2018,Lycorma delicatula,Spotted Lanternfly,research,40.0390125787,-75.2665263874,"Gladwyne, PA, USA",https://www.inaturalist.org/observations/16111513
16114862,2018-09-01,2018,Lycorma delicatula,Spotted Lanternfly,research,40.5615233299,-75.4861651522,"2855 Lehigh St, Allentown, PA, US",https://www.inaturalist.org/observations/16114862
16119422,2018-09-01,2018,Lycorma delicatula,Spotted Lanternfly,research,40.806735,-77.849059,"University Park, State College, PA, USA",https://www.inaturalist.org/observations/16119422
16131541,2017-07-15,2017,Lycorma delicatula,Spotted Lanternfly,research,40.3580679712,-76.4128675684,"944 Miller St, Lebanon, PA 17046, USA",https://www.inaturalist.org/observations/16131541
16140475,2018-09-02,2018,Lycorma delicatula,Spotted Lanternfly,research,40.3280143738,-75.6236419678,"835 E Philadelphia Ave, Boyertown, PA 19512, USA",https://www.inaturalist.org/observations/16140475
16152449,2018-08-26,2018,Lycorma delicatula,Spotted Lanternfly,research,40.0410600985,-75.6678993535,"513 W Uwchlan Ave, Downingtown, PA, US",https://www.inaturalist.org/observations/16152449
16174645,2018-09-03,2018,Lycorma delicatula,Spotted Lanternfly,research,40.2527985017,-80.0146095655,"3459 Frye Ave, Finleyville, PA, US",https://www.inaturalist.org/observations/16174645
16185728,2018-09-03,2018,Lycorma delicatula,Spotted Lanternfly,research,40.436195,-75.414055,"1960 John Fries Hwy, Quakertown, PA, US",https://www.inaturalist.org/observations/16185728
16212213,2018-09-04,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1567153931,-75.4773788452,"1210-1250 S Collegeville Rd, Collegeville, PA 19426, USA",https://www.inaturalist.org/observations/16212213
16240254,2018-09-05,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1997966667,-75.2635033333,"902 Swedesford Rd, Ambler, PA, US",https://www.inaturalist.org/observations/16240254
16254664,2018-09-02,2018,Lycorma delicatula,Spotted Lanternfly,research,40.60120024,-75.50072226,"N Lafayette St, Allentown, PA 18104, USA",https://www.inaturalist.org/observations/16254664
16266677,2018-09-06,2018,Lycorma delicatula,Spotted Lanternfly,research,40.6303145341,-75.378960724,"1204 Lorain Ave, Bethlehem, PA, US",https://www.inaturalist.org/observations/16266677
16290631,2018-09-07,2018,Lycorma delicatula,Spotted Lanternfly,research,40.336405,-75.905525,"Skyline Dr, Reading, PA, US",https://www.inaturalist.org/observations/16290631
16301766,2018-09-07,2018,Lycorma delicatula,Spotted Lanternfly,research,40.6903152899,-75.5070998818,"5123 Front St, Whitehall, PA, US",https://www.inaturalist.org/observations/16301766
16307742,2018-09-07,2018,Lycorma delicatula,Spotted Lanternfly,research,40.20988472,-75.27945075,"138 W Walnut St, North Wales, PA 19454, USA",https://www.inaturalist.org/observations/16307742
16316521,2018-09-08,2018,Lycorma delicatula,Spotted Lanternfly,research,40.311730964,-75.9554397359,"226 Pershing Blvd, Reading, PA, US",https://www.inaturalist.org/observations/16316521
16320921,2018-09-08,2018,Lycorma delicatula,Spotted Lanternfly,research,40.18338973,-75.96170721,"Brecknock Township, PA, USA",https://www.inaturalist.org/observations/16320921
16322309,2018-09-08,2018,Lycorma delicatula,Spotted Lanternfly,research,40.18478972,-75.9565512,"839 T888, Narvon, PA 17555, USA",https://www.inaturalist.org/observations/16322309
16322730,2018-09-08,2018,Lycorma delicatula,Spotted Lanternfly,research,40.18561509,-75.9545438,"994 T888, Narvon, PA 17555, USA",https://www.inaturalist.org/observations/16322730
16323004,2018-09-08,2018,Lycorma delicatula,Spotted Lanternfly,research,40.6180389645,-75.3820337915,"79 W Church St, Bethlehem, PA, US",https://www.inaturalist.org/observations/16323004
16324646,2018-09-08,2018,Lycorma delicatula,Spotted Lanternfly,research,40.3742916667,-76.0358266667,"Berks County, US-PA, US",https://www.inaturalist.org/observations/16324646
16324706,2018-09-08,2018,Lycorma delicatula,Spotted Lanternfly,research,40.3720483333,-76.0341533333,"Berks County, US-PA, US",https://www.inaturalist.org/observations/16324706
16325085,2018-09-07,2018,Lycorma delicatula,Spotted Lanternfly,research,40.630445,-75.38492,"Moravian College North, Bethlehem, PA, US",https://www.inaturalist.org/observations/16325085
16335318,2018-09-08,2018,Lycorma delicatula,Spotted Lanternfly,research,40.400297165,-75.4877718845,"Pennsylvania, US",https://www.inaturalist.org/observations/16335318
16336423,2018-09-08,2018,Lycorma delicatula,Spotted Lanternfly,research,40.0997325825,-75.5994029437,"1439 Clover Mill Rd, Chester Springs, PA, US",https://www.inaturalist.org/observations/16336423
16343883,2018-09-05,2018,Lycorma delicatula,Spotted Lanternfly,research,40.5434616864,-75.6788529083,"10905 Folk Rd, Breinigsville, PA 18031, USA",https://www.inaturalist.org/observations/16343883
16370147,2018-09-01,2018,Lycorma delicatula,Spotted Lanternfly,research,40.3135108948,-75.8334732056,"424 Pennsylvania Ave, Reading, PA 19606, USA",https://www.inaturalist.org/observations/16370147
16461085,2018-09-12,2018,Lycorma delicatula,Spotted Lanternfly,research,40.0944193716,-75.4048242012,"935 1st Ave, King Of Prussia, PA, US",https://www.inaturalist.org/observations/16461085
16484548,2018-09-13,2018,Lycorma delicatula,Spotted Lanternfly,research,40.21505,-75.294975,"770 Sumneytown Pike, Lansdale, PA, US",https://www.inaturalist.org/observations/16484548
16494250,2018-09-13,2018,Lycorma delicatula,Spotted Lanternfly,research,40.0958361667,-75.42875,"Valley Forge, King Of Prussia, PA, US",https://www.inaturalist.org/observations/16494250
16507369,2018-09-13,2018,Lycorma delicatula,Spotted Lanternfly,research,40.3285333333,-74.9436116667,"Washington Crossing Historic Park, New Hope, PA, US",https://www.inaturalist.org/observations/16507369
16508194,2018-09-13,2018,Lycorma delicatula,Spotted Lanternfly,research,40.33162,-74.9411,"Tower Rd, New Hope, PA, US",https://www.inaturalist.org/observations/16508194
16530424,2018-09-14,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1553833333,-75.8734366667,"3830 Main St, Morgantown, PA, US",https://www.inaturalist.org/observations/16530424
16552877,2018-09-15,2018,Lycorma delicatula,Spotted Lanternfly,research,40.50321223,-75.71075291,"614 Hamsher Ave, Topton, PA 19562, USA",https://www.inaturalist.org/observations/16552877
16559174,2018-09-15,2018,Lycorma delicatula,Spotted Lanternfly,research,40.10388588,-76.06303163,"103 Bridle Path, New Holland, PA 17557, USA",https://www.inaturalist.org/observations/16559174
16564415,2018-09-15,2018,Lycorma delicatula,Spotted Lanternfly,research,40.0698888333,-75.9561216667,"499 Buchland Rd, Narvon, PA, US",https://www.inaturalist.org/observations/16564415
16565216,2018-09-15,2018,Lycorma delicatula,Spotted Lanternfly,research,40.0277471667,-76.2164616667,"Dutch Wonderland, Lancaster, PA, US",https://www.inaturalist.org/observations/16565216
16566735,2018-09-15,2018,Lycorma delicatula,Spotted Lanternfly,research,40.089330012,-75.690178955,"941 Pottstown Pike, Chester Springs, PA, US",https://www.inaturalist.org/observations/16566735
16569182,2018-09-15,2018,Lycorma delicatula,Spotted Lanternfly,research,40.0267097967,-75.6288888968,"101 Commerce Dr, Exton, PA, US",https://www.inaturalist.org/observations/16569182
16578451,2018-09-15,2018,Lycorma delicatula,Spotted Lanternfly,research,40.0598655068,-75.6811921299,"386 Vineyard Ln, Exton, PA 19341, USA",https://www.inaturalist.org/observations/16578451
16587379,2018-09-16,2018,Lycorma delicatula,Spotted Lanternfly,research,40.137209154,-77.1396524379,"152 Tanger Rd, Boiling Springs, PA, US",https://www.inaturalist.org/observations/16587379
16593086,2018-09-16,2018,Lycorma delicatula,Spotted Lanternfly,research,40.5262596393,-75.1955751703,"33 School Dr, Kintnersville, PA, US",https://www.inaturalist.org/observations/16593086
16593192,2018-09-16,2018,Lycorma delicatula,Spotted Lanternfly,research,40.6357033333,-75.3950583333,"1584 8th Ave, Bethlehem, PA, US",https://www.inaturalist.org/observations/16593192
16595585,2018-09-16,2018,Lycorma delicatula,Spotted Lanternfly,research,40.3248939514,-75.9521942139,"720 Museum Rd, Reading, PA 19611, USA",https://www.inaturalist.org/observations/16595585
16606733,2018-09-16,2018,Lycorma delicatula,Spotted Lanternfly,research,39.9995543808,-75.829410581,"141 N Mt Airy Rd, Coatesville, PA, US",https://www.inaturalist.org/observations/16606733
16624632,2018-09-17,2018,Lycorma delicatula,Spotted Lanternfly,research,40.629395,-75.3843833333,"Moravian College North, Bethlehem, PA, US",https://www.inaturalist.org/observations/16624632
16634695,2018-09-17,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1089861667,-75.218405,"Wissahickon Valley Park, Flourtown, PA, US",https://www.inaturalist.org/observations/16634695
16636558,2018-09-17,2018,Lycorma delicatula,Spotted Lanternfly,research,40.61807,-75.3819716667,"79 W Church St, Bethlehem, PA, US",https://www.inaturalist.org/observations/16636558
16659371,2018-09-14,2018,Lycorma delicatula,Spotted Lanternfly,research,40.637345,-75.38423,"Monocacy Park, Bethlehem, PA, US",https://www.inaturalist.org/observations/16659371
16665304,2018-09-18,2018,Lycorma delicatula,Spotted Lanternfly,research,40.566155,-75.5208966667,"1200 S Cedar Crest Blvd, Allentown, PA, US",https://www.inaturalist.org/observations/16665304
16668708,2018-09-18,2018,Lycorma delicatula,Spotted Lanternfly,research,40.6394450363,-75.3798465636,"18017, Bethlehem, PA, US",https://www.inaturalist.org/observations/16668708
16669978,2018-09-18,2018,Lycorma delicatula,Spotted Lanternfly,research,40.57721862,-75.62527018,"7736 Adrienne Dr, Breinigsville, PA 18031, USA",https://www.inaturalist.org/observations/16669978
16687667,2018-09-19,2018,Lycorma delicatula,Spotted Lanternfly,research,40.629245,-75.3847416667,"Moravian College North, Bethlehem, PA, US",https://www.inaturalist.org/observations/16687667
16690699,2018-09-19,2018,Lycorma delicatula,Spotted Lanternfly,research,39.9824019894,-75.5176061299,"1691 E Strasburg Rd, Malvern, PA, US",https://www.inaturalist.org/observations/16690699
16690727,2018-09-19,2018,Lycorma delicatula,Spotted Lanternfly,research,39.9986716667,-75.5914383333,"1008 Greenhill Rd, West Chester, PA, US",https://www.inaturalist.org/observations/16690727
16696149,2018-09-19,2018,Lycorma delicatula,Spotted Lanternfly,research,40.0441156231,-75.4414651747,"720 1st Ave, Berwyn, PA, US",https://www.inaturalist.org/observations/16696149
16696721,2018-09-19,2018,Lycorma delicatula,Spotted Lanternfly,research,40.21331172,-75.33356601,"2292 Locust Dr, Lansdale, PA 19446, USA",https://www.inaturalist.org/observations/16696721
16700323,2018-09-19,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1320855632,-75.4511362396,"200 Cresson Blvd, Phoenixville, PA, US",https://www.inaturalist.org/observations/16700323
16703895,2018-08-30,2018,Lycorma delicatula,Spotted Lanternfly,research,40.6019131746,-75.3722224385,"119 Mountain Dr N, Bethlehem, PA 18015, USA",https://www.inaturalist.org/observations/16703895
16714333,2018-09-20,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1861751067,-75.5143800084,"805 S Lewis Rd, Royersford, PA, US",https://www.inaturalist.org/observations/16714333
16715428,2018-09-20,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1867324626,-75.5144744833,"833 S Lewis Rd, Royersford, PA, US",https://www.inaturalist.org/observations/16715428
16715578,2018-09-20,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1866782736,-75.5144092721,"833 S Lewis Rd, Royersford, PA, US",https://www.inaturalist.org/observations/16715578
16715614,2018-09-20,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1867109212,-75.5144330767,"833 S Lewis Rd, Royersford, PA, US",https://www.inaturalist.org/observations/16715614
16716456,2018-09-20,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1864920697,-75.5145616551,"833 S Lewis Rd, Royersford, PA, US",https://www.inaturalist.org/observations/16716456
16716470,2018-09-20,2018,Lycorma delicatula,Spotted Lanternfly,research,40.18670171,-75.51446781,"805 S Lewis Rd, Royersford, PA 19468, USA",https://www.inaturalist.org/observations/16716470
16716630,2018-09-20,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1867073588,-75.5144288019,"833 S Lewis Rd, Royersford, PA, US",https://www.inaturalist.org/observations/16716630
16716652,2018-09-20,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1866798243,-75.5144629163,"833 S Lewis Rd, Royersford, PA, US",https://www.inaturalist.org/observations/16716652
16716766,2018-09-20,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1866631443,-75.5144157261,"833 S Lewis Rd, Royersford, PA, US",https://www.inaturalist.org/observations/16716766
16716767,2018-09-20,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1866713167,-75.5145015568,"833 S Lewis Rd, Royersford, PA, US",https://www.inaturalist.org/observations/16716767
16718465,2018-09-20,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1865905151,-75.514445901,"833 S Lewis Rd, Royersford, PA, US",https://www.inaturalist.org/observations/16718465
16718896,2018-09-20,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1867830893,-75.51445839,"833 S Lewis Rd, Royersford, PA, US",https://www.inaturalist.org/observations/16718896
16722491,2018-09-20,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1867316245,-75.514491498500007,"833 S Lewis Rd, Royersford, PA, US",https://www.inaturalist.org/observations/16722491
16722566,2018-09-20,2018,Lycorma delicatula,Spotted Lanternfly,research,40.0698799,-76.292673,"Lancaster County, US-PA, US",https://www.inaturalist.org/observations/16722566
16722777,2018-09-20,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1865122281,-75.5144855474,"833 S Lewis Rd, Royersford, PA, US",https://www.inaturalist.org/observations/16722777
16722839,2018-09-20,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1864862023,-75.5143397861,"833 S Lewis Rd, Royersford, PA, US",https://www.inaturalist.org/observations/16722839
16728964,2018-09-20,2018,Lycorma delicatula,Spotted Lanternfly,research,40.18545952,-75.52060748,"Montgomery County, US-PA, US",https://www.inaturalist.org/observations/16728964
16746346,2018-09-21,2018,Lycorma delicatula,Spotted Lanternfly,research,40.186793,-75.51409,"Montgomery County, US-PA, US",https://www.inaturalist.org/observations/16746346
16746610,2018-09-21,2018,Lycorma delicatula,Spotted Lanternfly,research,40.1865510364,-75.5144248624,"833 S Lewis Rd, Royersford, PA, US",https://www.inaturalist.org/observations/16746610
